clientkey,medid,lastmodifieddatetime,unitcost,hdp_shardid,sourcesystemkey,medkey
10023,7085,2021-03-12 05:32:03.253,2.397500,7,2,507342
10023,T0805,2020-05-22 08:11:50.203,0.000000,7,2,507341
10023,2298,2020-05-22 08:11:50.203,0.169600,7,2,507340
10023,2505,2021-03-12 05:32:03.253,0.677600,7,2,507339
10023,15769,2021-03-12 05:32:03.253,39.050000,7,2,507337
10023,FKSPARES,2021-04-28 08:21:26.347,0.000000,7,2,507335
10023,1480,2021-03-12 05:32:03.253,7.535000,7,2,507334
10023,1645,2021-03-12 05:32:03.253,4.380000,7,2,507331
10023,99996,2020-05-22 08:11:50.203,0.000000,7,2,507328
10023,16602,2020-05-22 08:11:50.203,1.000000,7,2,507327
10023,12741,2020-05-22 08:11:50.203,0.010000,7,2,507325
10023,3636,2021-03-12 05:32:03.253,0.696400,7,2,507324
10023,1904,2021-03-12 01:27:15.983,5.073800,7,2,507323
10023,14015,2021-03-12 05:32:03.253,0.182600,7,2,507320
10023,4171,2020-05-22 08:11:50.203,0.043700,7,2,507319
10023,13962,2020-05-22 08:11:50.203,0.500000,7,2,507318
10023,4135,2021-03-12 05:32:03.253,0.146400,7,2,507316
10023,11927,2021-03-12 05:32:03.253,0.097200,7,2,507314
10023,16703,2021-03-12 05:32:03.253,12.428800,7,2,507313
10023,16640,2021-03-12 05:32:03.253,0.012400,7,2,507312
10023,3792,2021-03-12 05:32:03.253,331.907000,7,2,507159
10023,T1123,2020-05-22 08:11:50.203,0.000000,7,2,507158
10023,1382,2021-03-12 05:32:03.253,16.700000,7,2,507154
10023,2769,2021-03-12 05:32:03.253,0.095900,7,2,507153
10023,6099,2020-05-22 08:11:50.203,27.700000,7,2,507150
10023,5572,2020-05-22 08:11:50.203,6.137300,7,2,507147
10023,1855,2020-05-22 08:11:50.203,2.861000,7,2,507146
10023,1310,2021-03-12 05:32:03.253,0.663200,7,2,507144
10023,6933,2021-03-12 05:32:03.253,9.360000,7,2,507142
10023,4239,2021-03-12 05:32:03.253,0.207900,7,2,507141
10023,2070,2021-03-12 05:32:03.253,1.404000,7,2,507140
10023,1569,2020-05-22 08:11:50.203,8.699000,7,2,507139
10023,2371,2021-03-12 05:32:03.253,2.378000,7,2,507136
10023,4708,2021-03-12 05:32:03.253,2.591200,7,2,507134
10023,12625,2021-03-12 05:32:03.253,0.839000,7,2,507087
10023,11683,2021-03-12 05:32:03.253,0.050600,7,2,507086
10023,7281,2021-03-12 05:32:03.253,0.047900,7,2,507085
10023,2930,2021-03-12 05:32:03.253,1.229800,7,2,507234
10023,1092,2020-05-22 08:11:50.203,5.000000,7,2,507232
10023,3211,2020-05-22 08:11:50.203,0.147000,7,2,507231
10023,T1072,2020-05-22 08:11:50.203,0.000000,7,2,507230
10023,3626,2021-03-12 05:32:03.253,0.090800,7,2,507229
10023,1742,2020-05-22 08:11:50.203,3.120000,7,2,507228
10023,2164,2020-05-22 08:11:50.203,0.492800,7,2,507226
10023,11681,2021-03-12 05:32:03.253,0.489900,7,2,507225
10023,8801,2020-05-22 08:11:50.203,0.000000,7,2,507222
10023,13691,2021-03-12 05:32:03.253,1.955200,7,2,507221
10023,1147,2020-05-22 08:11:50.203,0.980000,7,2,507220
10023,2935,2021-03-12 05:32:03.253,2.563300,7,2,507219
10023,T1172,2020-05-22 08:11:50.203,0.000000,7,2,507172
10023,7304,2021-03-12 05:32:03.253,4.270400,7,2,507171
10023,12895,2021-03-12 05:32:03.253,0.030100,7,2,507169
10023,2095,2021-03-12 05:32:03.253,28.131000,7,2,507168
10023,2878,2020-05-22 08:11:50.203,16.310000,7,2,507166
10023,999920,2020-05-22 08:11:50.203,0.000000,7,2,507162
10023,6085,2020-05-22 08:11:50.203,0.009600,7,2,506828
10023,5811,2021-03-12 05:32:03.253,10.597800,7,2,506827
10023,16834,2020-05-22 08:11:50.203,10.990000,7,2,506826
10023,9991,2020-05-22 08:11:50.203,0.000000,7,2,506825
10023,3438,2021-03-12 05:32:03.253,0.616700,7,2,506824
10023,13048,2020-05-22 08:11:50.203,6.730000,7,2,506823
10023,12949,2021-03-12 05:32:03.253,3.951600,7,2,506822
10023,11647,2021-03-12 05:32:03.253,4.500000,7,2,506821
10023,7102,2020-05-22 08:11:50.203,0.410000,7,2,506819
10023,K0832,2021-04-28 08:21:26.347,0.000000,7,2,506818
10023,99123,2021-04-28 08:21:26.347,0.000000,7,2,506817
10023,3515,2021-03-12 05:32:03.253,8.326000,7,2,506814
10023,15171,2021-03-12 05:32:03.253,1.905000,7,2,506813
10023,14708,2020-05-22 08:11:50.203,40.420400,7,2,506811
10023,T0843,2020-05-22 08:11:50.203,0.000000,7,2,506809
10023,2804,2021-03-12 05:32:03.253,10.039600,7,2,506808
10023,9443,2020-05-22 08:11:50.203,1.000000,7,2,506806
10023,2129,2021-03-12 05:32:03.253,0.125200,7,2,506805
10023,18315,2021-03-12 05:32:03.253,0.160000,7,2,506803
10023,3997,2021-03-12 05:32:03.253,0.182500,7,2,508043
10023,3298,2021-03-12 05:32:03.253,0.459900,7,2,508042
10023,2143,2021-03-12 05:32:03.253,0.532500,7,2,508041
10023,16293,2021-03-12 05:32:03.253,5.312000,7,2,508040
10023,1983,2020-05-22 08:11:50.203,14.620000,7,2,508039
10023,14673,2021-03-12 05:32:03.253,93.130000,7,2,508038
10023,T0830,2020-05-22 08:11:50.203,0.000000,7,2,508037
10023,4415,2021-03-12 05:32:03.253,66.041600,7,2,508036
10023,T0823,2020-05-22 08:11:50.203,0.000000,7,2,508035
10023,6218,2021-03-12 05:32:03.253,0.215800,7,2,508033
10023,15841,2021-03-12 05:32:03.253,0.198400,7,2,508032
10023,14202,2021-03-12 05:32:03.253,0.471400,7,2,508031
10023,13149,2021-03-12 05:32:03.253,0.236200,7,2,508030
10023,3891,2020-05-22 08:11:50.203,36.430000,7,2,508029
10023,6480,2021-03-12 05:32:03.253,1.167900,7,2,508028
10023,1608,2020-05-22 08:11:50.203,43.170000,7,2,508027
10023,1456,2021-03-12 05:32:03.253,1.160000,7,2,508026
10023,3970,2021-03-12 05:32:03.253,1.269200,7,2,508025
10023,1761,2020-05-22 08:11:50.203,1.940000,7,2,508024
10023,6227,2021-03-12 05:32:03.253,2.697000,7,2,508022
10023,17853,2020-05-22 08:11:50.203,24.000000,7,2,508017
10023,13311,2021-03-12 05:32:03.253,0.548900,7,2,508015
10023,6020,2021-03-12 05:32:03.253,3.310000,7,2,508014
10023,16667,2020-05-22 08:11:50.203,15.524500,7,2,508013
10023,5036,2021-03-12 05:32:03.253,6.439700,7,2,508118
10023,7387,2021-03-12 05:32:03.253,5.368000,7,2,508117
10023,4562,2021-03-12 05:32:03.253,0.301100,7,2,508116
10023,6019,2021-03-12 05:32:03.253,6.840000,7,2,508115
10023,1294,2020-05-22 08:11:50.203,1.170000,7,2,508114
10023,15485,2020-05-22 08:11:50.203,132.170000,7,2,508113
10023,2364,2020-05-22 08:11:50.203,0.479300,7,2,508112
10023,12554,2020-05-22 08:11:50.203,49.957000,7,2,508110
10023,1265,2021-03-12 05:32:03.253,0.043100,7,2,508106
10023,4297,2021-03-12 05:32:03.253,0.084300,7,2,508105
10023,20038,2021-06-03 01:17:25.837,22.000000,7,2,508103
10023,3639,2021-03-12 05:32:03.253,1.980000,7,2,508102
10023,4237,2021-03-12 05:32:03.253,17.705200,7,2,508101
10023,2378,2021-03-12 05:32:03.253,3.192900,7,2,508099
10023,T0861,2020-05-22 08:11:50.203,0.000000,7,2,508098
10023,11240,2020-05-22 08:11:50.203,7.575000,7,2,508097
10023,3641,2020-05-22 08:11:50.203,1.423200,7,2,508095
10023,7029,2021-03-12 05:32:03.253,1.182600,7,2,508093
10023,2075,2021-03-12 05:32:03.253,0.212200,7,2,508092
10023,4732,2020-05-22 08:11:50.203,2.389400,7,2,507933
10023,2965,2021-03-12 05:32:03.253,1.866000,7,2,507932
10023,19082,2020-05-22 08:11:50.203,30.000000,7,2,507926
10023,12556,2020-05-22 08:11:50.203,83.257000,7,2,507923
10023,6453,2020-05-22 08:11:50.203,24.569400,7,2,507922
10023,3119,2021-03-12 05:32:03.253,7.940000,7,2,507921
10023,6941,2020-05-22 08:11:50.203,132.240000,7,2,507917
10023,6808,2021-03-12 05:32:03.253,0.432400,7,2,507916
10023,7522,2021-03-12 05:32:03.253,2.192600,7,2,507915
10023,2617,2021-03-12 05:32:03.253,0.180300,7,2,507869
10023,13302,2021-03-12 05:32:03.253,1.628300,7,2,507868
10023,11613,2021-03-12 05:32:03.253,64.450000,7,2,507867
10023,11389,2021-03-12 05:32:03.253,0.276900,7,2,507865
10023,7704,2020-05-22 08:11:50.203,15.430000,7,2,507863
10023,3343,2021-03-12 05:32:03.253,0.072400,7,2,508011
10023,97330,2020-05-22 08:11:50.203,0.000000,7,2,508009
10023,2514,2021-03-12 05:32:03.253,0.113800,7,2,508007
10023,12738,2021-03-12 05:32:03.253,33.702000,7,2,508006
10023,3853,2021-03-12 05:32:03.253,46.795200,7,2,508005
10023,13156,2020-05-22 08:11:50.203,2.040000,7,2,508004
10023,6317,2021-03-12 05:32:03.253,1.330000,7,2,507958
10023,18817,2021-03-12 05:32:03.253,0.914800,7,2,507957
10023,3073,2021-03-12 05:32:03.253,0.657900,7,2,507956
10023,12762,2021-03-12 05:32:03.253,2.453300,7,2,507955
10023,4558,2020-05-22 08:11:50.203,37.307200,7,2,507954
10023,19571,2021-03-12 05:32:03.253,0.393400,7,2,507951
10023,2062,2021-03-12 05:32:03.253,0.872500,7,2,507948
10023,2979,2020-05-22 08:11:50.203,10.450000,7,2,507947
10023,5128,2020-05-22 08:11:50.203,25.220000,7,2,507944
10023,12698,2021-03-12 05:32:03.253,0.093600,7,2,507942
10023,1215,2021-03-12 05:32:03.253,0.083000,7,2,507940
10023,5032,2021-03-12 05:32:03.253,13.332400,7,2,507939
10023,3096,2021-03-12 05:32:03.253,2.630000,7,2,507938
10023,1889,2021-03-12 05:32:03.253,1.857700,7,2,508291
10023,5855,2020-05-22 08:11:50.203,0.741000,7,2,508290
10023,1642,2021-03-12 05:32:03.253,0.412400,7,2,508289
10023,14644,2021-03-12 05:32:03.253,173.135300,7,2,508284
10023,13653,2020-05-22 08:11:50.203,1.270000,7,2,508283
10023,9992,2020-05-22 08:11:50.203,0.000000,7,2,508282
10023,6735,2021-03-12 05:32:03.253,0.227100,7,2,508280
10023,2452,2021-03-12 05:32:03.253,35.150000,7,2,508279
10023,2601,2020-05-22 08:11:50.203,6.540000,7,2,508278
10023,1804,2021-03-12 05:32:03.253,5.492500,7,2,508277
10023,2033,2020-05-22 08:11:50.203,5.040000,7,2,508276
10023,1311,2021-03-12 05:32:03.253,25.433000,7,2,508275
10023,2744,2020-05-22 08:11:50.203,1.450000,7,2,508273
10023,12601,2020-05-22 08:11:50.203,3.104800,7,2,508271
10023,15443,2021-03-12 05:32:03.253,0.036100,7,2,508270
10023,3387,2021-03-12 05:32:03.253,3.574000,7,2,508269
10023,4503,2021-03-12 05:32:03.253,5.330000,7,2,508268
10023,16455,2020-05-22 08:11:50.203,22.341500,7,2,508373
10023,1001,2021-03-12 05:32:03.253,0.475300,7,2,508372
10023,2488,2021-03-12 05:32:03.253,21.450000,7,2,508371
10023,1329,2021-03-12 05:32:03.253,0.075700,7,2,508369
10023,4210,2021-03-12 05:32:03.253,1.033700,7,2,508368
10023,K0830,2021-04-28 08:21:26.347,0.000000,7,2,508367
10023,2900,2021-03-12 05:32:03.253,12.752000,7,2,508365
10023,5314,2021-03-12 05:32:03.253,3.764000,7,2,508363
10023,18807,2021-03-12 05:32:03.253,1.999200,7,2,508362
10023,3090,2021-03-12 05:32:03.253,0.366600,7,2,508361
10023,19287,2021-03-12 05:32:03.253,212.092000,7,2,508360
10023,3337,2021-03-12 05:32:03.253,0.791100,7,2,508359
10023,1977,2021-03-12 05:32:03.253,0.151300,7,2,508358
10023,9448,2020-05-22 08:11:50.203,1.000000,7,2,508357
10023,99000,2020-05-22 08:11:50.203,0.000000,7,2,508356
10023,6587,2020-05-22 08:11:50.203,4.036500,7,2,508353
10023,1536,2021-03-12 05:32:03.253,241.641000,7,2,508352
10023,15111,2021-03-12 05:32:03.253,0.360000,7,2,508351
10023,7696,2020-05-22 08:11:50.203,1.848800,7,2,508303
10023,1718,2021-03-12 05:32:03.253,6.257000,7,2,508301
10023,2732,2020-05-22 08:11:50.203,1.500000,7,2,508300
10023,2098,2021-03-12 05:32:03.253,0.544400,7,2,508192
10023,14813,2021-03-12 05:32:03.253,0.627600,7,2,508189
10023,16386,2021-03-12 05:32:03.253,1.768800,7,2,508188
10023,6175,2020-05-22 08:11:50.203,6.253500,7,2,508187
10023,7576,2020-05-22 08:11:50.203,20.426000,7,2,508185
10023,FDEV,2020-05-22 08:11:50.203,0.580000,7,2,508182
10023,19270,2020-05-22 08:11:50.203,76.950000,7,2,508180
10023,7527,2020-05-22 08:11:50.203,19.439330,7,2,508176
10023,14400,2020-05-22 08:11:50.203,41.194000,7,2,508132
10023,2788,2021-03-12 05:32:03.253,0.052700,7,2,508131
10023,2487,2021-03-12 05:32:03.253,0.387900,7,2,508130
10023,14360,2020-05-22 08:11:50.203,12.200000,7,2,508127
10023,3199,2021-03-12 05:32:03.253,77.752000,7,2,508126
10023,4555,2021-03-12 05:32:03.253,135.388000,7,2,508124
10023,6090,2020-05-22 08:11:50.203,3.350000,7,2,508123
10023,14487,2021-03-12 05:32:03.253,0.224100,7,2,508120
10023,6722,2021-03-12 05:32:03.253,0.122500,7,2,508119
10023,1296,2020-05-22 08:11:50.203,11.940000,7,2,508264
10023,5529,2020-05-22 08:11:50.203,0.240000,7,2,508262
10023,4714,2020-05-22 08:11:50.203,10.100200,7,2,508218
10023,3352,2021-03-12 05:32:03.253,0.438200,7,2,508217
10023,1555,2020-05-22 08:11:50.203,2.417800,7,2,508216
10023,T1008,2020-05-22 08:11:50.203,0.000000,7,2,508215
10023,13111,2021-03-12 05:32:03.253,0.269800,7,2,508214
10023,4479,2021-03-12 05:32:03.253,1.255300,7,2,508210
10023,2054,2021-03-12 05:32:03.253,3.039200,7,2,508208
10023,6771,2021-03-12 05:32:03.253,5.417300,7,2,508206
10023,5197,2021-03-12 05:32:03.253,0.635600,7,2,508204
10023,K0826A,2021-04-28 08:21:26.347,0.000000,7,2,508202
10023,7020,2021-03-12 05:32:03.253,19.380000,7,2,508200
10023,15450,2020-05-22 08:11:50.203,1.111300,7,2,508198
10023,2637,2021-03-12 05:32:03.253,0.475700,7,2,508195
10023,8882,2020-05-22 08:11:50.203,0.000000,7,2,508193
10023,4172,2021-03-12 05:32:03.253,0.016300,7,2,507571
10023,1274,2021-03-12 05:32:03.253,0.025400,7,2,507570
10023,14401,2020-05-22 08:11:50.203,392.890000,7,2,507569
10023,5805,2020-05-22 08:11:50.203,118.000000,7,2,507520
10023,1397,2020-05-22 08:11:50.203,0.130000,7,2,507519
10023,2293,2021-03-12 05:32:03.253,2.056800,7,2,507517
10023,3113,2021-03-12 05:32:03.253,5.504400,7,2,507516
10023,17082,2021-03-12 05:32:03.253,388.140000,7,2,507514
10023,15376,2020-05-22 08:11:50.203,2.131600,7,2,507512
10023,3495,2020-05-22 08:11:50.203,0.101700,7,2,507511
10023,4059,2021-03-12 05:32:03.253,1.446000,7,2,507510
10023,1762,2021-03-12 05:32:03.253,1.215100,7,2,507509
10023,18436,2021-02-13 17:31:27.557,3.340000,7,2,507507
10023,2105,2021-03-12 05:32:03.253,0.029200,7,2,507506
10023,4204,2021-03-12 05:32:03.253,2.706900,7,2,507505
10023,6395,2021-03-12 05:32:03.253,0.350000,7,2,507502
10023,3377,2021-03-12 05:32:03.253,0.780400,7,2,507501
10023,19538,2021-03-12 05:32:03.253,18.494000,7,2,507500
10023,12133,2021-03-12 05:32:03.253,0.122800,7,2,507499
10023,7103,2020-05-22 08:11:50.203,15.475600,7,2,507498
10023,7466,2020-05-22 08:11:50.203,276.370000,7,2,507497
10023,6568,2021-03-12 05:32:03.253,2.740000,7,2,507496
10023,14760,2020-05-22 08:11:50.203,0.230000,7,2,507495
10023,12873,2021-03-12 05:32:03.253,0.370000,7,2,507602
10023,1387,2021-03-12 05:32:03.253,0.317800,7,2,507601
10023,1257,2020-05-22 08:11:50.203,1.555830,7,2,507599
10023,1865,2021-03-12 05:32:03.253,2.571300,7,2,507598
10023,T0854,2020-05-22 08:11:50.203,0.000000,7,2,507597
10023,4187,2021-03-12 05:32:03.253,0.017000,7,2,507595
10023,14142,2021-03-12 05:32:03.253,35.893300,7,2,507594
10023,4160,2020-05-22 08:11:50.203,0.170500,7,2,507592
10023,12882,2021-03-12 05:32:03.253,0.990000,7,2,507591
10023,3657,2021-03-12 05:32:03.253,12.243300,7,2,507590
10023,16155,2021-03-12 01:27:15.983,0.330000,7,2,507584
10023,3874,2020-05-22 08:11:50.203,0.803600,7,2,507582
10023,18559,2021-07-29 12:07:09.217,0.000000,7,2,507581
10023,T0866,2020-05-22 08:11:50.203,0.000000,7,2,507579
10023,12394,2020-05-22 08:11:50.203,0.860000,7,2,507578
10023,2236,2021-03-12 05:32:03.253,2.570000,7,2,507577
10023,15322,2021-03-12 05:32:03.253,27.631100,7,2,507575
10023,11327,2020-05-22 08:11:50.203,139.230000,7,2,507574
10023,T0829,2020-05-22 08:11:50.203,0.000000,7,2,507573
10023,5154,2020-05-22 08:11:50.203,3.264600,7,2,507418
10023,3115,2021-03-12 05:32:03.253,4.328000,7,2,507416
10023,3491,2020-05-22 08:11:50.203,23.460000,7,2,507415
10023,12509,2021-03-12 05:32:03.253,0.267300,7,2,507414
10023,code tray used,2020-05-22 08:11:50.203,0.000000,7,2,507413
10023,3393,2021-03-12 05:32:03.253,0.423200,7,2,507412
10023,4420,2021-03-12 05:32:03.253,10.960000,7,2,507410
10023,1022,2021-03-12 05:32:03.253,0.043000,7,2,507409
10023,14486,2021-03-12 05:32:03.253,28.274400,7,2,507408
10023,16576,2020-05-22 08:11:50.203,641.580000,7,2,507407
10023,14865,2021-03-12 05:32:03.253,90.010000,7,2,507406
10023,6337,2021-03-12 05:32:03.253,5.140000,7,2,507405
10023,11448,2021-03-12 05:32:03.253,0.992000,7,2,507403
10023,3072,2021-03-12 05:32:03.253,0.140900,7,2,507400
10023,17718,2021-03-12 05:32:03.253,4.516000,7,2,507397
10023,18740,2020-05-22 08:11:50.203,1.000000,7,2,507396
10023,7150,2020-05-22 08:11:50.203,46.322800,7,2,507393
10023,2620,2021-03-12 05:32:03.253,0.429300,7,2,507391
10023,2958,2021-03-12 05:32:03.253,12.824400,7,2,507345
10023,1878,2021-03-12 05:32:03.253,2.917800,7,2,507344
10023,14133,2020-05-22 08:11:50.203,0.080000,7,2,507494
10023,6282,2021-03-12 05:32:03.253,45.900000,7,2,507493
10023,4192,2021-03-12 05:32:03.253,0.122900,7,2,507492
10023,99904,2020-05-22 08:11:50.203,0.000000,7,2,507491
10023,3560,2021-03-12 05:32:03.253,4.792000,7,2,507489
10023,16383,2021-03-12 05:32:03.253,0.847600,7,2,507488
10023,11655,2021-03-12 05:32:03.253,0.767600,7,2,507487
10023,CARPU,2020-05-22 08:11:50.203,0.010000,7,2,507484
10023,1644,2020-05-22 08:11:50.203,1.899200,7,2,507483
10023,6131,2020-05-22 08:11:50.203,0.531800,7,2,507482
10023,1706,2021-03-12 05:32:03.253,7.047000,7,2,507481
10023,16982,2020-05-22 08:11:50.203,16.950000,7,2,507480
10023,11684,2021-03-12 05:32:03.253,0.548300,7,2,507479
10023,9902,2020-05-22 08:11:50.203,0.000000,7,2,507478
10023,3724,2021-03-12 05:32:03.253,0.327800,7,2,507477
10023,13316,2021-03-12 05:32:03.253,0.324400,7,2,507432
10023,4625,2021-03-12 05:32:03.253,0.131700,7,2,507431
10023,4635,2021-03-12 05:32:03.253,4.143600,7,2,507430
10023,17353,2021-03-12 05:32:03.253,14.791000,7,2,507426
10023,6389,2021-03-12 05:32:03.253,0.036800,7,2,507422
10023,3329,2021-03-12 05:32:03.253,0.978400,7,2,507421
10023,1453,2021-03-12 05:32:03.253,1.988400,7,2,507420
10023,3448,2021-03-12 05:32:03.253,1.196800,7,2,507783
10023,5000,2021-03-12 05:32:03.253,0.103300,7,2,507782
10023,7131,2021-03-12 05:32:03.253,19.710000,7,2,507778
10023,5748,2021-03-12 05:32:03.253,0.392400,7,2,507777
10023,2548,2021-03-12 05:32:03.253,0.790000,7,2,507776
10023,5856,2020-05-22 08:11:50.203,0.164800,7,2,507775
10023,18900,2020-05-22 08:11:50.203,0.000000,7,2,507774
10023,14032,2021-03-12 05:32:03.253,2.976800,7,2,507772
10023,4332,2020-05-22 08:11:50.203,0.099800,7,2,507771
10023,2221,2020-05-22 08:11:50.203,1.930000,7,2,507770
10023,7705,2020-05-22 08:11:50.203,15.461000,7,2,507768
10023,17912,2021-03-12 05:32:03.253,2.595400,7,2,507766
10023,3074,2021-03-12 05:32:03.253,0.508700,7,2,507765
10023,2790,2020-05-22 08:11:50.203,0.070000,7,2,507764
10023,6333,2021-03-12 05:32:03.253,1.330000,7,2,507763
10023,5857,2021-03-12 05:32:03.253,1.359000,7,2,507761
10023,4449,2021-03-12 05:32:03.253,0.083600,7,2,507756
10023,2710,2021-03-12 05:32:03.253,0.088800,7,2,507755
10023,1502,2021-03-12 05:32:03.253,0.035700,7,2,507754
10023,9517,2021-03-12 05:32:03.253,1.000000,7,2,507861
10023,3117,2021-03-12 05:32:03.253,10.350000,7,2,507860
10023,16433,2020-05-22 08:11:50.203,1.000000,7,2,507857
10023,1747,2021-03-12 05:32:03.253,0.020000,7,2,507856
10023,2132,2021-03-12 05:32:03.253,0.123500,7,2,507854
10023,3301,2021-03-12 05:32:03.253,0.063700,7,2,507848
10023,5340,2021-03-12 05:32:03.253,0.258600,7,2,507847
10023,4537,2021-03-12 05:32:03.253,1.176100,7,2,507846
10023,1750,2020-05-22 08:11:50.203,0.010000,7,2,507845
10023,3649,2021-03-12 05:32:03.253,0.520000,7,2,507840
10023,3339,2021-03-12 05:32:03.253,0.542000,7,2,507839
10023,16317,2020-05-22 08:11:50.203,0.000000,7,2,507836
10023,1288,2020-05-22 08:11:50.203,3.374200,7,2,507835
10023,5392,2021-03-12 05:32:03.253,8.689200,7,2,507833
10023,3644,2020-05-22 08:11:50.203,8.108800,7,2,507832
10023,3878,2021-03-12 05:32:03.253,0.980600,7,2,507678
10023,4452,2021-03-12 05:32:03.253,13.320000,7,2,507677
10023,3153,2021-03-12 05:32:03.253,0.650400,7,2,507676
10023,1746,2021-03-12 05:32:03.253,0.023800,7,2,507674
10023,14693,2020-05-22 08:11:50.203,1.000000,7,2,507673
10023,4779,2021-03-12 05:32:03.253,4.350000,7,2,507672
10023,5867,2021-03-12 05:32:03.253,0.072500,7,2,507671
10023,FKT10SW,2021-04-28 08:21:26.347,0.000000,7,2,507670
10023,6165,2021-03-12 05:32:03.253,0.805000,7,2,507669
10023,1832,2021-03-12 05:32:03.253,2.126400,7,2,507667
10023,12507,2021-03-12 05:32:03.253,6.433500,7,2,507665
10023,6531,2020-05-22 08:11:50.203,0.330000,7,2,507663
10023,2369,2021-03-12 05:32:03.253,0.326000,7,2,507662
10023,15414,2020-05-22 08:11:50.203,1.000000,7,2,507656
10023,2512,2021-03-12 05:32:03.253,0.051500,7,2,507655
10023,6654,2021-03-12 05:32:03.253,2.746000,7,2,507610
10023,13047,2020-05-22 08:11:50.203,0.100400,7,2,507609
10023,14824,2021-03-12 05:32:03.253,1.580000,7,2,507607
10023,11225,2021-03-12 05:32:03.253,5.299900,7,2,507605
10023,4571,2021-03-12 05:32:03.253,0.172200,7,2,507604
10023,11993,2021-03-12 05:32:03.253,0.196600,7,2,507752
10023,4242,2020-05-22 08:11:50.203,0.000000,7,2,507751
10023,7213,2021-03-12 05:32:03.253,1.140000,7,2,507750
10023,1135,2021-03-12 05:32:03.253,0.031100,7,2,507747
10023,BSEAL,2021-03-24 10:09:10.173,0.113000,7,2,507744
10023,11744,2020-05-22 08:11:50.203,3.760000,7,2,507743
10023,2582,2021-03-12 05:32:03.253,0.112500,7,2,507742
10023,13661,2021-03-12 05:32:03.253,0.048700,7,2,507741
10023,FKT11NE,2021-04-28 08:21:26.347,0.000000,7,2,507692
10023,4008,2021-03-12 05:32:03.253,47.045200,7,2,507691
10023,7254,2021-03-12 05:32:03.253,42.210000,7,2,507689
10023,1646,2020-05-22 08:11:50.203,2.070000,7,2,507688
10023,T0837,2020-05-22 08:11:50.203,0.000000,7,2,507687
10023,7284,2020-05-22 08:11:50.203,2.270000,7,2,507686
10023,5171,2020-05-22 08:11:50.203,1.618600,7,2,507685
10023,6978,2021-03-12 05:32:03.253,3.528000,7,2,507684
10023,17676,2020-05-22 08:11:50.203,0.000000,7,2,507682
10023,2611,2021-03-12 05:32:03.253,1.787700,7,2,507681
10023,12048,2021-03-12 05:32:03.253,15.509800,7,2,507679
10023,20467,2021-05-05 03:32:05.12,10.950000,7,2,569266
10023,20169,2021-01-07 03:38:16.023,21.900000,7,2,529923
10023,20165,2021-03-11 03:34:05.223,298.700000,7,2,529915
10023,17270,2021-03-12 05:32:03.253,23.778000,7,2,569391
10023,14831,2021-03-12 05:32:03.253,0.886800,7,2,569390
10023,20522,2021-03-12 01:27:15.983,32.280000,7,2,569374
10023,20527,2021-03-24 01:12:27.24,32.280000,7,2,569373
10023,20540,2021-03-04 03:42:21.553,1.130000,7,2,569334
10023,20508,2021-03-11 03:34:05.223,10.480000,7,2,569288
10023,20504,2021-06-03 01:17:25.837,35.750000,7,2,569283
10023,6119,2021-03-12 05:32:03.253,1.640300,7,2,510166
10023,1050,2021-03-12 05:32:03.253,0.627300,7,2,510165
10023,2740,2021-03-12 05:32:03.253,2.990000,7,2,510162
10023,17783,2020-05-22 08:11:50.203,0.000000,7,2,510161
10023,14863,2021-03-12 05:32:03.253,1.806800,7,2,510160
10023,1803,2020-05-22 08:11:50.203,5.214700,7,2,510159
10023,6368,2020-05-22 08:11:50.203,0.969800,7,2,510126
10023,1256,2021-03-12 05:32:03.253,1.095800,7,2,510125
10023,7514,2021-03-12 05:32:03.253,1.886600,7,2,510123
10023,5971,2021-03-12 05:32:03.253,65.860000,7,2,510122
10023,13459,2020-05-22 08:11:50.203,0.010000,7,2,509382
10023,7147,2020-05-22 08:11:50.203,0.635400,7,2,509381
10023,99993,2021-03-12 05:32:03.253,123.258300,7,2,509380
10023,99909,2020-05-22 08:11:50.203,0.000000,7,2,509379
10023,3410,2020-05-22 08:11:50.203,0.406100,7,2,509378
10023,15384,2021-03-12 05:32:03.253,42.340000,7,2,509376
10023,11657,2021-03-12 05:32:03.253,0.112000,7,2,509374
10023,12732,2020-05-22 08:11:50.203,0.100000,7,2,509373
10023,4004,2021-03-12 05:32:03.253,0.550000,7,2,509372
10023,3613,2020-05-22 08:11:50.203,17.900000,7,2,509371
10023,K0831,2021-04-28 08:21:26.347,0.000000,7,2,509370
10023,6847,2021-03-12 05:32:03.253,0.349600,7,2,509368
10023,1307,2021-03-12 05:32:03.253,0.620000,7,2,509367
10023,1185,2021-03-12 05:32:03.253,0.436300,7,2,509366
10023,12125,2021-03-12 05:32:03.253,9.250000,7,2,509365
10023,15988,2021-03-12 05:32:03.253,9.049300,7,2,509363
10023,11395,2021-03-12 05:32:03.253,0.427100,7,2,509362
10023,14446,2021-03-12 05:32:03.253,0.658600,7,2,509361
10023,1467,2021-03-12 05:32:03.253,0.045200,7,2,509360
10023,2922,2021-03-12 05:32:03.253,0.461300,7,2,509358
10023,12604,2020-05-22 08:11:50.203,6.678000,7,2,509357
10023,12572,2021-03-12 05:32:03.253,6.600600,7,2,510158
10023,5779,2021-03-12 05:32:03.253,0.849100,7,2,510156
